name,node_id,osm_node_id,railway,level_crossing,access,description,x_coord,y_coord,geometry
,454,6243982411,,,,,104.1395686,30.634107,POINT (104.1395686 30.634107)
,455,6243982412,,,,,104.1366585,30.6282031,POINT (104.1366585 30.6282031)
,456,6243982413,,,,,104.1368772,30.6285822,POINT (104.1368772 30.6285822)
,457,6243982414,,,,,104.1371761,30.6291283,POINT (104.1371761 30.6291283)
,458,6243982415,,,,,104.1373394,30.6294491,POINT (104.1373394 30.6294491)
,459,6243982416,,,,,104.1337953,30.6222612,POINT (104.1337953 30.6222612)
,460,6243982417,,,,,104.1341875,30.622708,POINT (104.1341875 30.622708)
,461,6243982418,,,,,104.1348554,30.6235961,POINT (104.1348554 30.6235961)
,462,6243982419,,,,,104.1354461,30.6244079,POINT (104.1354461 30.6244079)
,463,6243982420,,,,,104.1361746,30.6253382,POINT (104.1361746 30.6253382)
,464,6243982421,,,,,104.1365622,30.6258626,POINT (104.1365622 30.6258626)
,465,6243982422,,,,,104.1371226,30.6266603,POINT (104.1371226 30.6266603)
,466,6243982423,,,,,104.1372371,30.626821,POINT (104.1372371 30.626821)
,467,6243982424,,,,,104.1374098,30.6271345,POINT (104.1374098 30.6271345)
,468,6243982425,,,,,104.1375733,30.6274258,POINT (104.1375733 30.6274258)
,469,6243982426,,,,,104.1368448,30.6262454,POINT (104.1368448 30.6262454)
,470,6243982427,,,,,104.1377251,30.6277192,POINT (104.1377251 30.6277192)
,471,6243982428,,,,,104.1378885,30.6280688,POINT (104.1378885 30.6280688)
,472,6243982429,,,,,104.1382411,30.6288162,POINT (104.1382411 30.6288162)
,473,6243982430,,,,,104.1384279,30.6292141,POINT (104.1384279 30.6292141)
,474,6243982431,,,,,104.1402702,30.6330494,POINT (104.1402702 30.6330494)
,475,6243982432,stop,,,,104.1393333,30.6311197,POINT (104.1393333 30.6311197)
,476,6243982433,,,,,104.1405475,30.6336671,POINT (104.1405475 30.6336671)
,477,6243982434,,,,,104.1408125,30.6342212,POINT (104.1408125 30.6342212)
,478,6243982435,,,,,104.1414164,30.6355149,POINT (104.1414164 30.6355149)
,479,6243982436,,,,,104.1416761,30.6360772,POINT (104.1416761 30.6360772)
,480,6243982437,,,,,104.1418752,30.6365774,POINT (104.1418752 30.6365774)
,481,6243982438,,,,,104.1408382,30.6344312,POINT (104.1408382 30.6344312)
,482,6243982439,,,,,104.1410661,30.6349412,POINT (104.1410661 30.6349412)
,483,6243982440,,,,,104.141278,30.6354051,POINT (104.141278 30.6354051)
,484,6243982441,,,,,104.1415458,30.6360066,POINT (104.1415458 30.6360066)
,485,6243982442,,,,,104.1367204,30.6262235,POINT (104.1367204 30.6262235)
,486,6243982443,,,,,104.1370159,30.626736,POINT (104.1370159 30.626736)
,487,6243982444,,,,,104.1372332,30.6271537,POINT (104.1372332 30.6271537)
,488,6243982445,,,,,104.1374102,30.6275299,POINT (104.1374102 30.6275299)
,489,6243982446,,,,,104.1375363,30.6278184,POINT (104.1375363 30.6278184)
,490,6243982447,,,,,104.1377079,30.6282477,POINT (104.1377079 30.6282477)
,491,6243982448,,,,,104.1379306,30.628797,POINT (104.1379306 30.628797)
,492,6243982449,,,,,104.1381747,30.6293117,POINT (104.1381747 30.6293117)
,493,6243982450,,,,,104.1399766,30.6331316,POINT (104.1399766 30.6331316)
,494,6243982451,,,,,104.1401961,30.6335976,POINT (104.1401961 30.6335976)
,495,6243982452,,,,,104.1403978,30.6339934,POINT (104.1403978 30.6339934)
,496,6243982453,,,,,104.1406066,30.6343863,POINT (104.1406066 30.6343863)
,497,6243982454,,,,,104.1407906,30.6347334,POINT (104.1407906 30.6347334)
,498,6243982455,,,,,104.141003,30.6350684,POINT (104.141003 30.6350684)
,499,6243982456,,,,,104.1411972,30.635382,POINT (104.1411972 30.635382)
,500,6243982457,,,,,104.1413659,30.6356653,POINT (104.1413659 30.6356653)
,501,6243982458,,,,,104.1416139,30.6361358,POINT (104.1416139 30.6361358)
,502,6243982459,,,,,104.1417643,30.6364559,POINT (104.1417643 30.6364559)
,503,6243982460,,,,,104.1419371,30.6368214,POINT (104.1419371 30.6368214)
,504,6243982461,,,,,104.1421709,30.6373304,POINT (104.1421709 30.6373304)
,505,6243982466,,,,,104.1375262,30.6277953,POINT (104.1375262 30.6277953)
,506,6243982467,,,,,104.1377549,30.6282911,POINT (104.1377549 30.6282911)
,507,6243982468,,,,,104.1380188,30.6288597,POINT (104.1380188 30.6288597)
,508,6243982469,,,,,104.1382453,30.6293258,POINT (104.1382453 30.6293258)
,509,6243982470,,,,,104.1400554,30.6331272,POINT (104.1400554 30.6331272)
,510,6243982471,,,,,104.1402556,30.6335646,POINT (104.1402556 30.6335646)
,511,6243982472,,,,,104.1404652,30.6340047,POINT (104.1404652 30.6340047)
,512,6243982473,,,,,104.1406808,30.634405,POINT (104.1406808 30.634405)
,513,6243982474,,,,,104.1409242,30.6348424,POINT (104.1409242 30.6348424)
,514,6243982475,,,,,104.1410598,30.6350943,POINT (104.1410598 30.6350943)
,515,6243982476,,,,,104.1419658,30.636805,POINT (104.1419658 30.636805)
,516,6243982477,,,,,104.1420401,30.6369907,POINT (104.1420401 30.6369907)
,517,6243982478,,,,,104.1355568,30.6246101,POINT (104.1355568 30.6246101)
,518,6243982479,,,,,104.1358192,30.6249882,POINT (104.1358192 30.6249882)
,519,6243982480,,,,,104.1360553,30.6253529,POINT (104.1360553 30.6253529)
,520,6243982481,,,,,104.1363315,30.6258214,POINT (104.1363315 30.6258214)
,521,6243982482,,,,,104.1365488,30.6262276,POINT (104.1365488 30.6262276)
,522,6243982483,,,,,104.1368519,30.6267885,POINT (104.1368519 30.6267885)
,523,6243982484,,,,,104.1371121,30.627317,POINT (104.1371121 30.627317)
,524,6243982485,,,,,104.137332,30.6278294,POINT (104.137332 30.6278294)
,525,6243982486,,,,,104.1375358,30.6282795,POINT (104.1375358 30.6282795)
,526,6243982487,,,,,104.1378148,30.6289188,POINT (104.1378148 30.6289188)
,527,6243982488,,,,,104.1380186,30.6293481,POINT (104.1380186 30.6293481)
,528,6243982489,,,,,104.1398404,30.63319,POINT (104.1398404 30.63319)
,529,6243982490,,,,,104.1401085,30.6337149,POINT (104.1401085 30.6337149)
,530,6243982491,,,,,104.1403734,30.6342186,POINT (104.1403734 30.6342186)
,531,6243982492,,,,,104.1407,30.6348204,POINT (104.1407 30.6348204)
,532,6243982493,,,,,104.1411314,30.6355282,POINT (104.1411314 30.6355282)
,533,6243982494,,,,,104.1415011,30.6361432,POINT (104.1415011 30.6361432)
,534,6243982495,,,,,104.1417199,30.6365276,POINT (104.1417199 30.6365276)
,535,6243982496,,,,,104.1419109,30.6368749,POINT (104.1419109 30.6368749)
,536,6243982497,,,,,104.1420711,30.6372407,POINT (104.1420711 30.6372407)
,537,6243982498,,,,,104.1421943,30.6375377,POINT (104.1421943 30.6375377)
,538,6243982499,,,,,104.1424439,30.6381421,POINT (104.1424439 30.6381421)
,539,6243982500,,,,,104.1414473,30.6360537,POINT (104.1414473 30.6360537)
,540,6243982501,,,,,104.1410642,30.6354891,POINT (104.1410642 30.6354891)
,541,6243982502,,,,,104.1407288,30.6350029,POINT (104.1407288 30.6350029)
,542,6243982503,,,,,104.1404299,30.6345779,POINT (104.1404299 30.6345779)
,543,6243982504,,,,,104.1402755,30.6343488,POINT (104.1402755 30.6343488)
,544,6243982505,,,,,104.1400641,30.6340427,POINT (104.1400641 30.6340427)
,545,6243982506,,,,,104.1398933,30.6337628,POINT (104.1398933 30.6337628)
,546,6243982507,,,,,104.1397896,30.6335792,POINT (104.1397896 30.6335792)
,547,6243982508,,,,,104.1397043,30.633413,POINT (104.1397043 30.633413)
,548,6243982509,,,,,104.139627,30.6332609,POINT (104.139627 30.6332609)
,549,6243982510,,,,,104.1377807,30.6293711,POINT (104.1377807 30.6293711)
,550,6243982511,,,,,104.1376181,30.6290283,POINT (104.1376181 30.6290283)
,551,6243982512,,,,,104.1375205,30.6287974,POINT (104.1375205 30.6287974)
,552,6243982513,,,,,104.1374433,30.628598,POINT (104.1374433 30.628598)
,553,6243982514,,,,,104.137364,30.6283776,POINT (104.137364 30.6283776)
,554,6243982515,,,,,104.1372766,30.6280908,POINT (104.1372766 30.6280908)
,555,6243982516,,,,,104.1371892,30.6277969,POINT (104.1371892 30.6277969)
,556,6243982517,,,,,104.1371038,30.6275118,POINT (104.1371038 30.6275118)
,557,6243982518,,,,,104.1370245,30.6272809,POINT (104.1370245 30.6272809)
,558,6243982519,,,,,104.1369249,30.6270413,POINT (104.1369249 30.6270413)
,559,6243982520,,,,,104.1367826,30.6267334,POINT (104.1367826 30.6267334)
,560,6243982521,,,,,104.1365589,30.6262464,POINT (104.1365589 30.6262464)
,561,6243982522,,,,,104.1372484,30.6276346,POINT (104.1372484 30.6276346)
,562,6243982523,,,,,104.1373914,30.6280443,POINT (104.1373914 30.6280443)
,563,6243982524,,,,,104.1374626,30.628228,POINT (104.1374626 30.628228)
,564,6243982525,,,,,104.1375357,30.6284169,POINT (104.1375357 30.6284169)
,565,6243982526,,,,,104.1376475,30.628702,POINT (104.1376475 30.628702)
,566,6243982527,,,,,104.1377329,30.6288961,POINT (104.1377329 30.6288961)
,567,6243982528,,,,,104.1378447,30.629134,POINT (104.1378447 30.629134)
,568,6243982529,,,,,104.1379626,30.6293789,POINT (104.1379626 30.6293789)
,569,6243982530,,,,,104.139787,30.6332197,POINT (104.139787 30.6332197)
,570,6243982531,,,,,104.140023,30.6336882,POINT (104.140023 30.6336882)
,571,6243982532,,,,,104.1401571,30.6339282,POINT (104.1401571 30.6339282)
,572,6243982533,,,,,104.1403054,30.6341787,POINT (104.1403054 30.6341787)
,573,6243982534,,,,,104.1406886,30.6347993,POINT (104.1406886 30.6347993)
,574,6243982549,,,,,104.1439133,30.6429554,POINT (104.1439133 30.6429554)
,575,6243982618,,,,,104.1454236,30.646151,POINT (104.1454236 30.646151)
,576,6243982619,,,,,104.1438208,30.642758,POINT (104.1438208 30.642758)
,577,6243982628,,,,,104.1441942,30.643908,POINT (104.1441942 30.643908)
,578,6243982629,,,,,104.1444341,30.6444186,POINT (104.1444341 30.6444186)
,579,6243982630,,,,,104.145052,30.6457153,POINT (104.145052 30.6457153)
,580,6243982897,,,,,104.1446804,30.6449413,POINT (104.1446804 30.6449413)
,581,6243982900,,,,,104.1433382,30.6422046,POINT (104.1433382 30.6422046)
,582,6243982903,,,,,104.1403833,30.6358401,POINT (104.1403833 30.6358401)
,583,6243982904,,,,,104.1404955,30.6359788,POINT (104.1404955 30.6359788)
,584,6243982905,,,,,104.1368959,30.6295495,POINT (104.1368959 30.6295495)
,585,6243982906,,,,,104.1366053,30.6290593,POINT (104.1366053 30.6290593)
,586,6243982907,,,,,104.1363833,30.6284387,POINT (104.1363833 30.6284387)
,587,6243982908,,,,,104.1361472,30.6277758,POINT (104.1361472 30.6277758)
,588,6243982909,,,,,104.1359562,30.6273808,POINT (104.1359562 30.6273808)
,589,6243982910,,,,,104.1358144,30.6270706,POINT (104.1358144 30.6270706)
,590,6243982911,,,,,104.135571,30.6266331,POINT (104.135571 30.6266331)
,591,6243982912,,,,,104.1351428,30.6258643,POINT (104.1351428 30.6258643)
,592,6243982913,,,,,104.1366432,30.6289901,POINT (104.1366432 30.6289901)
,593,6243982914,,,,,104.1365231,30.6286958,POINT (104.1365231 30.6286958)
,594,6243982915,,,,,104.1364029,30.6284015,POINT (104.1364029 30.6284015)
,595,6243982916,,,,,104.1350297,30.6256347,POINT (104.1350297 30.6256347)
,596,6243982917,,,,,104.1348853,30.6253374,POINT (104.1348853 30.6253374)
,597,6243982919,,,,,104.1353084,30.6260433,POINT (104.1353084 30.6260433)
,598,6243982920,,,,,104.1355328,30.6264962,POINT (104.1355328 30.6264962)
,599,6243982921,,,,,104.1356752,30.6267434,POINT (104.1356752 30.6267434)
,600,6243982922,,,,,104.1358597,30.6270548,POINT (104.1358597 30.6270548)
,601,6243982923,,,,,104.1360932,30.6274627,POINT (104.1360932 30.6274627)
,602,6243982924,,,,,104.1362846,30.6278083,POINT (104.1362846 30.6278083)
,603,6243982925,,,,,104.1365532,30.6283347,POINT (104.1365532 30.6283347)
,604,6243982926,,,,,104.136754,30.6287386,POINT (104.136754 30.6287386)
,605,6243982927,,,,,104.1369898,30.6292208,POINT (104.1369898 30.6292208)
,606,6243982928,,,,,104.1370832,30.6294277,POINT (104.1370832 30.6294277)
,607,6243982929,,,,,104.1371953,30.6296407,POINT (104.1371953 30.6296407)
,608,6243982930,,,,,104.137048,30.6294742,POINT (104.137048 30.6294742)
,609,6243982931,,,,,104.1368924,30.6291603,POINT (104.1368924 30.6291603)
,610,6243982932,,,,,104.1367529,30.6288857,POINT (104.1367529 30.6288857)
,611,6243982933,,,,,104.1366027,30.628551,POINT (104.1366027 30.628551)
,612,6243982934,,,,,104.1363935,30.6281425,POINT (104.1363935 30.6281425)
,613,6243982935,,,,,104.1362192,30.6277917,POINT (104.1362192 30.6277917)
,614,6243982936,,,,,104.136077,30.6275447,POINT (104.136077 30.6275447)
,615,6243982937,,,,,104.1358716,30.6271958,POINT (104.1358716 30.6271958)
,616,6243982938,,,,,104.1358271,30.6269144,POINT (104.1358271 30.6269144)
,617,6243982939,,,,,104.1360009,30.6271419,POINT (104.1360009 30.6271419)
,618,6243982940,,,,,104.1362396,30.6274812,POINT (104.1362396 30.6274812)
,619,6243982941,,,,,104.1364837,30.6278066,POINT (104.1364837 30.6278066)
,620,6243982942,,,,,104.136591,30.6279659,POINT (104.136591 30.6279659)
,621,6243982943,,,,,104.1368324,30.6283029,POINT (104.1368324 30.6283029)
,622,6243982944,,,,,104.1370899,30.6286814,POINT (104.1370899 30.6286814)
,623,6243982945,,,,,104.1372669,30.6289722,POINT (104.1372669 30.6289722)
,624,6243982946,,,,,104.137401,30.6292261,POINT (104.137401 30.6292261)
,625,6243982947,,,,,104.1375405,30.6295169,POINT (104.1375405 30.6295169)
,626,6243982948,,,,,104.1436641,30.6425523,POINT (104.1436641 30.6425523)
,627,6243982949,,,,,104.143817,30.6428685,POINT (104.143817 30.6428685)
,628,6243982950,,,,,104.1439887,30.6432377,POINT (104.1439887 30.6432377)
,629,6243982951,,,,,104.1442274,30.6437223,POINT (104.1442274 30.6437223)
,630,6243982952,,,,,104.1445385,30.6443984,POINT (104.1445385 30.6443984)
,631,6243982953,,,,,104.1448014,30.6449615,POINT (104.1448014 30.6449615)
,632,6243982954,,,,,104.1451098,30.6456099,POINT (104.1451098 30.6456099)
,633,6243982955,,,,,104.145303,30.6460184,POINT (104.145303 30.6460184)
,634,6244215828,,,,,104.1320417,30.619769,POINT (104.1320417 30.619769)
,635,6244215860,,,,,104.1453734,30.6461666,POINT (104.1453734 30.6461666)
,636,6244215863,,,,,104.1453802,30.6465194,POINT (104.1453802 30.6465194)
,637,6244215864,,,,,104.1454302,30.646499,POINT (104.1454302 30.646499)
,638,6278320155,,,,,104.1358685,30.6249473,POINT (104.1358685 30.6249473)
,639,6278320156,,,,,104.1363255,30.6256456,POINT (104.1363255 30.6256456)
,640,6278320157,,,,,104.1357876,30.6244621,POINT (104.1357876 30.6244621)
,641,6278320158,,,,,104.1358059,30.6246051,POINT (104.1358059 30.6246051)
,642,6278320159,,,,,104.1362007,30.6250471,POINT (104.1362007 30.6250471)
,643,6278320160,,,,,104.1356388,30.6244675,POINT (104.1356388 30.6244675)
,644,6278320161,,,,,104.1350571,30.623785,POINT (104.1350571 30.623785)
,645,6278320162,,,,,104.1354785,30.6244493,POINT (104.1354785 30.6244493)
,646,6278320163,,,,,104.134597,30.6231718,POINT (104.134597 30.6231718)
,647,6278320164,,,,,104.135073,30.6237169,POINT (104.135073 30.6237169)
,648,6278320165,,,,,104.1342068,30.6224738,POINT (104.1342068 30.6224738)
,649,6278320166,,,,,104.1345263,30.6229814,POINT (104.1345263 30.6229814)
,650,6278320167,,,,,104.1336646,30.6218307,POINT (104.1336646 30.6218307)
,651,6278320168,,,,,104.1340548,30.622435,POINT (104.1340548 30.622435)
,652,6278320169,,,,,104.1334819,30.62167,POINT (104.1334819 30.62167)
,653,6278320170,,,,,104.1339475,30.6223902,POINT (104.1339475 30.6223902)
,654,6278320171,,,,,104.1325209,30.6204877,POINT (104.1325209 30.6204877)
,655,6278320172,,,,,104.1329979,30.6210314,POINT (104.1329979 30.6210314)
,656,6278320173,,,,,104.134441,30.623045,POINT (104.134441 30.623045)
,657,6278320174,,,,,104.1348628,30.623686,POINT (104.1348628 30.623686)
,658,6278320175,,,,,104.1355529,30.6241909,POINT (104.1355529 30.6241909)
,659,6278320176,,,,,104.1365429,30.6252922,POINT (104.1365429 30.6252922)
,660,6278320177,,,,,104.1363961,30.6251361,POINT (104.1363961 30.6251361)
,661,6278321762,stop,,,,104.1380446,30.6315777,POINT (104.1380446 30.6315777)
,662,6278321763,stop,,,,104.1381059,30.6315559,POINT (104.1381059 30.6315559)
,663,6278321764,stop,,,,104.1385169,30.6314098,POINT (104.1385169 30.6314098)
,664,6278321765,stop,,,,104.1386581,30.6313596,POINT (104.1386581 30.6313596)
,665,6373358244,,,,,104.1347669,30.6250779,POINT (104.1347669 30.6250779)
,666,6373358246,,,,,104.1341068,30.6237812,POINT (104.1341068 30.6237812)
,667,6544881648,,,,,104.1439326,30.6416416,POINT (104.1439326 30.6416416)
,668,6544881649,,,,,104.1432558,30.6399287,POINT (104.1432558 30.6399287)
,669,6544881650,,,,,104.1436068,30.6406839,POINT (104.1436068 30.6406839)
,670,6544881651,,,,,104.1432592,30.6397952,POINT (104.1432592 30.6397952)
,671,6544881654,,,,,104.1428949,30.6390182,POINT (104.1428949 30.6390182)
,672,6544881656,,,,,104.1425091,30.6383115,POINT (104.1425091 30.6383115)
,673,6544881657,,,,,104.1429585,30.639021,POINT (104.1429585 30.639021)
,674,6544881658,,,,,104.1428152,30.6385303,POINT (104.1428152 30.6385303)
,675,7773088687,,,,,104.134152,30.6237606,POINT (104.134152 30.6237606)
,676,7773118511,,,,,104.1331306,30.6211225,POINT (104.1331306 30.6211225)
,677,7773118512,,,,,104.1338181,30.6219581,POINT (104.1338181 30.6219581)
,678,7773118513,,,,,104.135145,30.6236511,POINT (104.135145 30.6236511)
,679,7773118514,,,,,104.1346623,30.6230797,POINT (104.1346623 30.6230797)
,680,7773118515,,,,,104.1363082,30.6252726,POINT (104.1363082 30.6252726)
,681,7773118516,,,,,104.1358152,30.6246964,POINT (104.1358152 30.6246964)
